text,preprocessed,label,raw_anger,raw_anticipation,raw_disgust,raw_fear,raw_joy,raw_sadness,raw_surprise,raw_trust,emotion_words
"I might have been a lot of things , but I never was a tramp .","['might', 'lot', 'thing', 'never', 'tramp']",3,0.0,0.0,0.484,0.44,0.0,0.288,0.0,0.0,['tramp']
They screwed him up .,['screwed'],6,0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['screwed']
I don't make deals with peasants !,"['dont', 'make', 'deal', 'peasant']",3,0.0,0.402,0.0,0.0,0.312,0.0,0.227,0.391,['deal']
Who the hell is that ?,['hell'],1,0.853,0.0,0.68,0.86,0.0,0.7,0.0,0.0,['hell']
I'm sorry they don't like me .,"['im', 'sorry', 'dont', 'like']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
Damn you !,['damn'],1,0.735,0.0,0.359,0.0,0.0,0.0,0.0,0.0,['damn']
Of course I wouldn't .,"['course', 'wouldnt']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
They both fell .,['fell'],6,0.0,0.0,0.0,0.0,0.0,0.453,0.0,0.0,['fell']
I can't tell you what a comfort that is .,"['cant', 'tell', 'comfort']",5,0.0,0.406,0.0,0.0,0.515,0.0,0.0,0.609,['comfort']
I'll blacken this punk so he'll ...,"['ill', 'blacken', 'punk', 'hell']",3,1.186,0.0,1.1720000000000002,1.4809999999999999,0.0,1.294,0.0,0.0,"['ill', 'hell']"
"I got my shotgun full of 16 , thin dimes .","['got', 'shotgun', 'full', '16', 'thin', 'dime']",1,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,['full']
So you can see [PERSON] is deep in trouble .,"['see', 'person', 'deep', 'trouble']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I think this is the greatest day I've ever spent .,"['think', 'greatest', 'day', 'ive', 'ever', 'spent']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Do you drink this stuff ? No .,"['drink', 'stuff']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You saying I got no brains ?,"['saying', 'got', 'brain']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Besides , I have to go to the goddamn senior honours dinner tonight .","['besides', 'go', 'goddamn', 'senior', 'honour', 'dinner', 'tonight']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Everybody else thought it was funny !,"['everybody', 'else', 'thought', 'funny']",7,0.0,0.414,0.0,0.0,0.0,0.0,0.0,0.0,['thought']
"Are you crazy , [PERSON] ?","['crazy', 'person']",7,0.5,0.0,0.0,0.519,0.0,0.368,0.0,0.0,['crazy']
Welcome ! Welcome !,"['welcome', 'welcome']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
We got an unknown in here .,"['got', 'unknown']",2,0.0,0.469,0.0,0.369,0.0,0.0,0.0,0.0,['unknown']
It's [PERSON] .,['person'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
[PERSON] ! What the -- ?,['person'],"1, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Let go of my rifle .,"['let', 'go', 'rifle']",1,0.379,0.0,0.0,0.453,0.0,0.0,0.0,0.0,['rifle']
"[PERSON] , what have you done my little sister ?","['person', 'done', 'little', 'sister']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"You're too little and weak , like a girl .","['youre', 'little', 'weak', 'like', 'girl']",3,0.0,0.0,0.0,0.0,0.0,0.297,0.0,0.484,"['weak', 'like']"
Don't cry .,"['dont', 'cry']",6,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,['cry']
"If you have any last words , say them now .","['last', 'word', 'say']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,['word']
"I did it , bro .",['bro'],8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Drop that wood !,"['drop', 'wood']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You're pretty enough to do other things .,"['youre', 'pretty', 'enough', 'thing']",5,0.0,0.414,0.0,0.0,0.469,0.0,0.0,0.367,['pretty']
But there's the challenge .,"['there', 'challenge']",4,0.364,0.0,0.0,0.281,0.0,0.0,0.0,0.0,['challenge']
"Aye , it might be the monster , all right !","['aye', 'might', 'monster', 'right']",4,0.0,0.0,0.0,0.844,0.0,0.0,0.0,0.0,['monster']
"He's got a shotgun on you , [PERSON] .","['he', 'got', 'shotgun', 'person']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I told him my problem , I told him I loved you and he told me to keep my trap shut .","['told', 'problem', 'told', 'loved', 'told', 'keep', 'trap', 'shut']",6,0.0,0.0,0.0,0.266,0.859,0.438,0.0,0.0,"['problem', 'loved']"
"Son of dork , son of dork !","['son', 'dork', 'son', 'dork']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Then give me your home number .,"['give', 'home', 'number']",1,0.0,0.0,0.0,0.0,0.559,0.0,0.0,0.0,['home']
We're seven minutes behind schedule .,"['seven', 'minute', 'behind', 'schedule']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Something terrible always happens when I go to a party .,"['something', 'terrible', 'always', 'happens', 'go', 'party']",4,0.688,0.0,0.562,0.594,0.765,0.578,0.0,0.0,"['terrible', 'party']"
It's a belt that makes its wearer invisible .,"['belt', 'make', 'wearer', 'invisible']",7,0.364,0.0,0.0,0.266,0.0,0.0,0.0,0.0,['belt']
Will you look after [PERSON] for me ?,"['look', 'person']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Hey , come on !","['hey', 'come']","1, 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"It's a pleasure , I assure you , [PERSON] .","['pleasure', 'assure', 'person']",5,0.0,0.0,0.0,0.0,0.803,0.0,0.0,0.641,"['pleasure', 'assure']"
He was safe .,['safe'],5,0.0,0.0,0.0,0.0,0.422,0.0,0.0,0.672,['safe']
If I take the Fifth and refuse to testify before the grand jury ... It could destroy my reputation .,"['take', 'fifth', 'refuse', 'testify', 'grand', 'jury', 'could', 'destroy', 'reputation']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562,['jury']
"I don't mind it if you call me [PERSON] , you know .","['dont', 'mind', 'call', 'person', 'know']",7,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,['mind']
"I have all this money , and no dress .","['money', 'dress']",6,0.074,0.586,0.0,0.0,0.531,0.0,0.203,0.359,['money']
Clear ?,['clear'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Yeah !,['yeah'],"5, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Mommy ...,['mommy'],6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I don't want any trouble .,"['dont', 'want', 'trouble']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I'm flying to [LOCATION] tonight , [PERSON] .","['im', 'flying', 'location', 'tonight', 'person']",2,0.0,0.0,0.0,0.281,0.0,0.0,0.0,0.0,['flying']
I can pay whatever you want .,"['pay', 'whatever', 'want']",8,0.0,0.461,0.0,0.0,0.242,0.0,0.0,0.43,['pay']
He humiliated me !,['humiliated'],"1, 3, 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I'm sure that in all [LOCATION] there's no empathicalist as charming as you .,"['im', 'sure', 'location', 'there', 'empathicalist', 'charming']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I didn't like this boy to begin with , but no man that wasn't sincere could stage a fight like this against all odds .","['didnt', 'like', 'boy', 'begin', 'man', 'wasnt', 'sincere', 'could', 'stage', 'fight', 'like', 'odds']",3,0.667,0.0,0.0,0.719,0.0,0.0,0.0,1.7650000000000001,"['like', 'sincere', 'fight', 'like']"
"Watch your ass , [PERSON] boy .","['watch', 'as', 'person', 'boy']",1,0.0,0.523,0.0,0.188,0.0,0.0,0.0,0.0,['watch']
We're going airborne !,"['going', 'airborne']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Sometimes cheap perfume can be very exciting .,"['sometimes', 'cheap', 'perfume', 'exciting']",5,0.0,0.797,0.0,0.0,0.853,0.0,0.672,0.0,['exciting']
"No , it isn't . Just because we aren't expecting resistance , don't relax on this one .","['isnt', 'arent', 'expecting', 'resistance', 'dont', 'relax', 'one']",4,0.543,0.727,0.0,0.0,0.562,0.0,0.0,0.297,"['expecting', 'resistance', 'relax']"
"[PERSON] , you're losing your family !","['person', 'youre', 'losing', 'family']","1, 4, 6",0.349,0.0,0.0,0.0,0.5,0.594,0.0,0.0,"['losing', 'family']"
"That's [PERSON]'s , he values that . He won it ! Good !","['thats', 'person', 'value', 'good']","5, 7",0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
"Mitä nyt ? , [PERSON] , please .","['mitä', 'nyt', 'person', 'please']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Your ship's been in lots of battles .,"['ship', 'lot', 'battle']",8,0.697,0.383,0.0,0.0,0.0,0.0,0.0,0.0,"['ship', 'battle']"
Now isn't that jolly ?,"['isnt', 'jolly']","5, 7",0.0,0.0,0.0,0.0,0.891,0.0,0.0,0.0,['jolly']
"I can be a friend to you , you know .","['friend', 'know']","2, 5",0.0,0.0,0.0,0.0,0.471,0.0,0.0,0.75,['friend']
"Oh , I'm fine .","['oh', 'im', 'fine']","2, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You naughty boys .,"['naughty', 'boy']","1, 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Satan !,['satan'],7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
The Hundjager I killed was Verrat .,"['hundjager', 'killed', 'verrat']","2, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Wait ... wait - wait ,","['wait', 'wait', 'wait']",4,0.0,1.569,0.0,0.0,0.0,0.0,0.0,0.0,"['wait', 'wait', 'wait']"
What could possibly be the matter ?,"['could', 'possibly', 'matter']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,['matter']
But a crime was committed here and I'm going after her for it .,"['crime', 'committed', 'im', 'going']","1, 2",0.672,0.0,0.0,0.719,0.0,0.0,0.0,0.805,"['crime', 'committed']"
How about yourself ? - Cool .,['cool'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
That's very good .,"['thats', 'good']",5,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
Undoubtedly we can expect something soon .,"['undoubtedly', 'expect', 'something', 'soon']",2,0.0,0.742,0.0,0.0,0.0,0.0,0.148,0.477,['expect']
Let's go and see my cousin .,"['let', 'go', 'see', 'cousin']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Sit down .,['sit'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Here ... the Revolution started .,"['revolution', 'started']",5,0.606,0.641,0.0,0.359,0.0,0.203,0.664,0.0,['revolution']
I can't afford the wheels .,"['cant', 'afford', 'wheel']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I don't know . We just ... became friends . And then it became more than that .,"['dont', 'know', 'became', 'friend', 'became']","8, 5",0.0,0.0,0.0,0.0,0.471,0.0,0.0,0.75,['friend']
I'm gonna take you to all the capitals of all the countries in the world .,"['im', 'gonna', 'take', 'capital', 'country', 'world']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Please , be careful .","['please', 'careful']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578,['careful']
I am going to throw up .,"['going', 'throw']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You stole them turnips from [PERSON] and it's the wrong time of the year for stealing .,"['stole', 'turnip', 'person', 'wrong', 'time', 'year', 'stealing']",3,0.0,0.516,0.562,0.578,0.0,0.0,0.0,0.0,"['time', 'stealing']"
Are my glasses there ? Eh ... no .,"['glass', 'eh']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Well , I know a few of the guys .","['well', 'know', 'guy']","5, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Let's get married .,"['let', 'get', 'married']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Go on . Get the hell out of here .,"['go', 'get', 'hell']",1,0.853,0.0,0.68,0.86,0.0,0.7,0.0,0.0,['hell']
"If you don't give me my $ 200 , I'm going to tell a policeman how you got it and he'll make you give it to me , 'cause it's mine .","['dont', 'give', '200', 'im', 'going', 'tell', 'policeman', 'got', 'hell', 'make', 'give', 'cause', 'mine']",1,0.853,0.0,0.68,0.981,0.297,0.7,0.0,0.477,"['policeman', 'hell', 'mine']"
"Not so bad , but there's dirty weather ahead .","['bad', 'there', 'dirty', 'weather', 'ahead']",4,0.453,0.0,1.1179999999999999,0.375,0.0,0.422,0.0,0.0,"['bad', 'dirty']"
"You know , so it shouldn't fall apart in his hands .","['know', 'shouldnt', 'fall', 'apart', 'hand']",8,0.0,0.0,0.0,0.0,0.0,0.418,0.0,0.0,['fall']
I'm tired of being only three inches high .,"['im', 'tired', 'three', 'inch', 'high']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I am not your horse .,['horse'],"6, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,['horse']
Acknowledging defeat is never easy .,"['acknowledging', 'defeat', 'never', 'easy']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
This thing isn't here for decoration .,"['thing', 'isnt', 'decoration']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"He was a [LOCATION] bus driver , and when I was a boy , he used to take me over the river to [LOCATION] , where the rich people lived .","['location', 'bus', 'driver', 'boy', 'used', 'take', 'river', 'location', 'rich', 'people', 'lived']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You !,[],"1, 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It can't be so hard to die .,"['cant', 'hard', 'die']",3,0.0,0.0,0.0,0.766,0.0,0.773,0.0,0.0,['die']
I don't know what it is,"['dont', 'know']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Father !,['father'],"2, 5, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586,['father']
You still workin' on that deal ?,"['still', 'workin', 'deal']",7,0.0,0.402,0.0,0.0,0.312,0.0,0.227,0.391,['deal']
"Hey , fuck off !","['hey', 'fuck']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
So it must have been important .,"['must', 'important']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,['important']
They told me you wouldn't see me .,"['told', 'wouldnt', 'see']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
But I didn't sleep yet .,"['didnt', 'sleep', 'yet']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It was just ... something happened that ... hasn't happened in like years .,"['something', 'happened', 'hasnt', 'happened', 'like', 'year']","4, 6, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
I do not want to hear one more insubordinate word ... from anyone in this platoon .,"['want', 'hear', 'one', 'insubordinate', 'word', 'anyone', 'platoon']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,['word']
Do you celebrate tonight ?,"['celebrate', 'tonight']",2,0.0,0.0,0.0,0.0,0.844,0.0,0.0,0.0,['celebrate']
Shit happens .,"['shit', 'happens']",3,0.573,0.0,0.82,0.0,0.0,0.0,0.0,0.0,['shit']
"In the summertime , at sunset , the whole beach looks incredible .","['summertime', 'sunset', 'whole', 'beach', 'look', 'incredible']",5,0.0,0.453,0.0,0.0,0.812,0.0,0.688,0.0,"['sunset', 'beach', 'incredible']"
How many other generals can boast the favor and support of a leader ... so gifted in the arts of war ?,"['many', 'general', 'boast', 'favor', 'support', 'leader', 'gifted', 'art', 'war']",8,0.0,0.391,0.0,0.942,0.582,0.0,0.172,1.0550000000000002,"['general', 'favor', 'leader', 'art', 'war']"
"You're just like Grandma , always judging me .","['youre', 'like', 'grandma', 'always', 'judging']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
I can wind this one up in six weeks .,"['wind', 'one', 'six', 'week']",5,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.0,['wind']
[PERSON] knew his way around the old neighbourhoods .,"['person', 'knew', 'way', 'around', 'old', 'neighbourhood']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
And I was thinking more of sushi ?,"['thinking', 'sushi']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Suppose they meet ?,"['suppose', 'meet']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Yeah , yeah , that's a really good idea , because if anybody does come here , it's just me and [PERSON] , and , you know , the little guy .","['yeah', 'yeah', 'thats', 'really', 'good', 'idea', 'anybody', 'come', 'person', 'know', 'little', 'guy']",2,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
How did I get mixed up with a bum like him ?,"['get', 'mixed', 'bum', 'like']",3,0.0,0.0,0.422,0.0,0.0,0.438,0.0,0.484,"['bum', 'like']"
It's my birthday . I thought I'd invite you for dinner .,"['birthday', 'thought', 'id', 'invite', 'dinner']","2, 5",0.0,1.617,0.0,0.0,1.148,0.0,0.758,0.43,"['birthday', 'thought', 'invite']"
He ain't gonna make it .,"['aint', 'gonna', 'make']","4, 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
A fortunate young man .,"['fortunate', 'young', 'man']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It's very good .,['good'],5,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
All I could think of was that they were going to kill me .,"['could', 'think', 'going', 'kill']",4,0.0,0.0,0.0,0.962,0.0,0.797,0.0,0.0,['kill']
How can you say such a thing ?,"['say', 'thing']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Then I think you need to see a doctor .,"['think', 'need', 'see', 'doctor']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641,['doctor']
"[PERSON] , didn't you go and bat for me ? It was the owner's call .","['person', 'didnt', 'go', 'bat', 'owner', 'call']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
How about -- this cereal is really good .,"['cereal', 'really', 'good']",7,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
I was very angry with him .,['angry'],1,0.824,0.0,0.469,0.0,0.0,0.0,0.0,0.0,['angry']
It's nice to meet you .,"['nice', 'meet']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Let's not get carried away here .,"['let', 'get', 'carried', 'away']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I can't breathe !,"['cant', 'breathe']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Let's talk about something else .,"['let', 'talk', 'something', 'else']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
What do you know ?,['know'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You leave that door open !,"['leave', 'door', 'open']",1,0.0,0.0,0.0,0.0,0.0,0.328,0.234,0.0,['leave']
I'll get chocolate chip . Coming up .,"['ill', 'get', 'chocolate', 'chip', 'coming']",2,0.333,1.149,0.492,0.621,0.484,0.594,0.0,0.445,"['ill', 'chocolate', 'coming']"
You tell her .,['tell'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You're the hero of the hour .,"['youre', 'hero', 'hour']",8,0.0,0.5,0.0,0.0,0.562,0.0,0.344,0.773,['hero']
Or hunting . You prefer hunting ?,"['hunting', 'prefer', 'hunting']",2,0.822,1.078,0.0,1.0,0.218,0.0,0.0,0.469,"['hunting', 'prefer', 'hunting']"
He didn't look well last night .,"['didnt', 'look', 'well', 'last', 'night']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Am I wrong , Lady ?","['wrong', 'lady']","8, 1, 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Hey , what are you drawing there ?","['hey', 'drawing']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I've got a plan .,"['ive', 'got', 'plan']","2, 5",0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,['plan']
"You said you loved me , I always love me .","['said', 'loved', 'always', 'love']",5,0.0,0.0,0.0,0.0,1.6869999999999998,0.0,0.0,0.758,"['loved', 'love']"
"Sometimes , in the middle of the night , I sit up and wonder where I am .","['sometimes', 'middle', 'night', 'sit', 'wonder']",7,0.0,0.0,0.0,0.0,0.606,0.0,0.523,0.0,['wonder']
"Miss [PERSON] , before anything else happens ,","['miss', 'person', 'anything', 'else', 'happens']",4,0.0,0.0,0.0,0.0,0.0,0.379,0.0,0.0,['miss']
Don't let anybody ever tell you different .,"['dont', 'let', 'anybody', 'ever', 'tell', 'different']","8, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Do you feel better now that you're eating ?,"['feel', 'better', 'youre', 'eating']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Either he falls in line or I'll break him so open they won't find the pieces .,"['either', 'fall', 'line', 'ill', 'break', 'open', 'wont', 'find', 'piece']",1,0.333,0.289,0.492,0.621,0.156,1.012,0.461,0.0,"['fall', 'ill', 'break', 'wont']"
Advise me of any further messages .,"['advise', 'message']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,['advise']
It looks ridiculous with that coat he's got on .,"['look', 'ridiculous', 'coat', 'he', 'got']",3,0.289,0.0,0.352,0.0,0.0,0.0,0.0,0.0,['ridiculous']
You sure come to the right place here .,"['sure', 'come', 'right', 'place']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Can I have my store back , now that she's going ?","['store', 'back', 'shes', 'going']","1, 2",0.0,0.352,0.0,0.0,0.0,0.0,0.0,0.0,['store']
Will you shut up ?,['shut'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
That storm is pretty bad .,"['storm', 'pretty', 'bad']",4,0.96,0.414,0.391,0.375,0.469,0.422,0.0,0.367,"['storm', 'pretty', 'bad']"
That's unacceptable .,"['thats', 'unacceptable']","1, 3",0.0,0.0,0.0,0.0,0.0,0.328,0.0,0.0,['unacceptable']
He's a prick .,"['he', 'prick']","1, 3",0.835,0.0,0.461,0.438,0.0,0.0,0.484,0.0,['prick']
The figures I have just quoted indicate an efficiently run o .,"['figure', 'quoted', 'indicate', 'efficiently', 'run']",8,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,['run']
I hope so .,['hope'],4,0.0,0.773,0.0,0.0,0.586,0.0,0.367,0.68,['hope']
There's nothing we can do about it .,"['there', 'nothing']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
We don't need you here !,"['dont', 'need']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You're not telling me everything .,"['youre', 'telling', 'everything']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"You were right , a thousand percent right .","['right', 'thousand', 'percent', 'right']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Look , I won !",['look'],"5, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
The cockroaches here are of the best quality,"['cockroach', 'best', 'quality']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Murdering unarmed men ?,"['murdering', 'unarmed', 'men']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
He's with them .,['he'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I think it was fun and sexy .,"['think', 'fun', 'sexy']",5,0.0,0.562,0.0,0.0,0.788,0.0,0.0,0.0,['fun']
You are my last hope .,"['last', 'hope']",8,0.0,0.773,0.0,0.0,0.586,0.0,0.367,0.68,['hope']
Really ashamed of myself .,"['really', 'ashamed']",6,0.0,0.0,0.438,0.0,0.0,0.719,0.0,0.0,['ashamed']
I don't need you falling apart on me .,"['dont', 'need', 'falling', 'apart']",6,0.0,0.0,0.0,0.0,0.0,0.422,0.0,0.0,['falling']
"What are you doing ? ! - So long , guys .","['long', 'guy']",7,0.0,0.406,0.0,0.0,0.0,0.0,0.0,0.0,['long']
I'm coming to you .,"['im', 'coming']",2,0.0,0.633,0.0,0.0,0.0,0.0,0.0,0.0,['coming']
I think I still have the key .,"['think', 'still', 'key']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
They'll be behind these desks some day .,"['theyll', 'behind', 'desk', 'day']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Therefore , it must be a metal .","['therefore', 'must', 'metal']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"My pleasure , sisters .","['pleasure', 'sister']",5,0.0,0.0,0.0,0.0,0.803,0.0,0.0,0.0,['pleasure']
"It gives me great pleasure to introduce to you , [PERSON] .","['give', 'great', 'pleasure', 'introduce', 'person']","8, 5",0.0,0.0,0.0,0.0,0.803,0.0,0.0,0.0,['pleasure']
You mind if I take my boots off ?,"['mind', 'take', 'boot']",2,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,['mind']
She stuck by my side when nobody else did .,"['stuck', 'side', 'nobody', 'else']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You are doing very well .,['well'],8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Uh , I'm late for a meeting .","['uh', 'im', 'late', 'meeting']",7,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,['late']
"If I analyze military strategy , they say I'm planning a rebellion","['analyze', 'military', 'strategy', 'say', 'im', 'planning', 'rebellion']",1,0.609,0.523,0.359,0.906,0.0,0.0,0.0,0.617,"['military', 'planning', 'rebellion']"
